geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,geolocation_state_name,geolocation_region
2054,-23.51734255004893,-46.606995671141156,sao paulo,SP,São Paulo,Southeast
2050,-23.51716017027812,-46.6122474977783,são paulo,SP,São Paulo,Southeast
2052,-23.512974466155033,-46.607783784796915,sao paulo,SP,São Paulo,Southeast
2031,-23.51070749353329,-46.62592816602212,sao paulo,SP,São Paulo,Southeast
2080,-23.497670419903162,-46.605361571706716,sao paulo,SP,São Paulo,Southeast
2036,-23.50160944178112,-46.62082010470557,sao paulo,SP,São Paulo,Southeast
2028,-23.508231522267653,-46.6178196596581,sao paulo,SP,São Paulo,Southeast
2065,-23.507872095747157,-46.60541572079747,sao paulo,SP,São Paulo,Southeast
2016,-23.50575771772696,-46.62426584574739,são paulo,SP,São Paulo,Southeast
2056,-23.51255224686218,-46.602539457675704,são paulo,SP,São Paulo,Southeast
2019,-23.498403490825535,-46.62992132342347,sao paulo,SP,São Paulo,Southeast
2077,-23.502446416870114,-46.59719025523943,sao paulo,SP,São Paulo,Southeast
2011,-23.5052591619343,-46.62682995425014,sao paulo,SP,São Paulo,Southeast
2049,-23.514166590335094,-46.61736559414439,são paulo,SP,São Paulo,Southeast
2044,-23.495934060581195,-46.61886540645183,sao paulo,SP,São Paulo,Southeast
2053,-23.515518634357388,-46.604112574841835,sao paulo,SP,São Paulo,Southeast
2032,-23.511068260729207,-46.62384982222437,sao paulo,SP,São Paulo,Southeast
2009,-23.515799103830265,-46.64113909097136,sao paulo,SP,São Paulo,Southeast
2089,-23.51709448459233,-46.616673100755904,sao paulo,SP,São Paulo,Southeast
2150,-23.493812102797325,-46.56851470466655,sao paulo,SP,São Paulo,Southeast
2152,-23.497220155451444,-46.57222725583233,são paulo,SP,São Paulo,Southeast
2130,-23.50828505091864,-46.58372940136623,sao paulo,SP,São Paulo,Southeast
2119,-23.51274874696445,-46.59211946185447,sao paulo,SP,São Paulo,Southeast
2131,-23.504182049497885,-46.58239767366286,sao paulo,SP,São Paulo,Southeast
2124,-23.507017694441476,-46.576761861116466,sao paulo,SP,São Paulo,Southeast
2129,-23.50374245468447,-46.58846429209968,sao paulo,SP,São Paulo,Southeast
2110,-23.518559499495694,-46.595694250170595,sao paulo,SP,São Paulo,Southeast
2120,-23.51109344405943,-46.59375480706816,são paulo,SP,São Paulo,Southeast
2188,-23.509310995361286,-46.56681953429596,sao paulo,SP,São Paulo,Southeast
2161,-23.48979093156215,-46.56906448686085,são paulo,SP,São Paulo,Southeast
2112,-23.51855120445731,-46.59165965504038,são paulo,SP,São Paulo,Southeast
2177,-23.50873433614695,-46.5585298971563,sao paulo,SP,São Paulo,Southeast
2126,-23.50704149807897,-46.59170973663709,sao paulo,SP,São Paulo,Southeast
2169,-23.556203589655244,-46.63118879835788,sao paulo,SP,São Paulo,Southeast
2123,-23.511781851909287,-46.57937987287666,sao paulo,SP,São Paulo,Southeast
2189,-23.50779988597149,-46.56756811525589,são paulo,SP,São Paulo,Southeast
2128,-23.50502510152527,-46.59391286200018,sao paulo,SP,São Paulo,Southeast
2167,-23.52139045298937,-46.58127078505225,sao paulo,SP,São Paulo,Southeast
2179,-23.52163556844921,-46.56810780096227,sao paulo,SP,São Paulo,Southeast
2136,-23.498464641240208,-46.581737962665876,são paulo,SP,São Paulo,Southeast
2134,-23.49861296409909,-46.579954919145344,sao paulo,SP,São Paulo,Southeast
2185,-23.51476952258589,-46.567834493467096,sao paulo,SP,São Paulo,Southeast
2181,-23.51938713392292,-46.56268255533698,são paulo,SP,São Paulo,Southeast
2127,-23.504359862383936,-46.58759443238645,sao paulo,SP,São Paulo,Southeast
2186,-23.51492673714101,-46.56949311393472,são paulo,SP,São Paulo,Southeast
2178,-23.521473212962196,-46.570454874997075,sao paulo,SP,São Paulo,Southeast
2114,-23.52223472626046,-46.59064016027119,sao paulo,SP,São Paulo,Southeast
2111,-23.517749636363398,-46.5930615424946,sao paulo,SP,São Paulo,Southeast
2133,-23.499359488595793,-46.58490425284727,sao paulo,SP,São Paulo,Southeast
2117,-23.519285369090202,-46.593241441516156,sao paulo,SP,São Paulo,Southeast
2176,-23.513621844513686,-46.573047612227846,sao paulo,SP,São Paulo,Southeast
2187,-23.516118694979756,-46.56487718583202,sao paulo,SP,São Paulo,Southeast
2121,-23.51228410219982,-46.589796366645416,sao paulo,SP,São Paulo,Southeast
2138,-23.493507362221692,-46.57454591156251,sao paulo,SP,São Paulo,Southeast
2143,-23.506852518960265,-46.57483079612571,sao paulo,SP,São Paulo,Southeast
2180,-23.51922782191558,-46.56589415594678,sao paulo,SP,São Paulo,Southeast
2115,-23.526670927329572,-46.59132620025062,sao paulo,SP,São Paulo,Southeast
2113,-23.519785370426266,-46.59082866106639,sao paulo,SP,São Paulo,Southeast
2135,-23.498029299353107,-46.58468649237066,sao paulo,SP,São Paulo,Southeast
2122,-23.512021534614334,-46.58436042412898,sao paulo,SP,São Paulo,Southeast
2147,-23.498361926574916,-46.565166700263546,são paulo,SP,São Paulo,Southeast
2190,-23.507141495348762,-46.5641381960874,sao paulo,SP,São Paulo,Southeast
2170,-23.525687764525394,-46.577164781576165,são paulo,SP,São Paulo,Southeast
2132,-23.501164480769855,-46.577658808786,sao paulo,SP,São Paulo,Southeast
2166,-23.525214515169505,-46.58404671758702,sao paulo,SP,São Paulo,Southeast
2168,-23.52042989230365,-46.57948109243975,são paulo,SP,São Paulo,Southeast
2125,-23.509891223279226,-46.586855914958925,sao paulo,SP,São Paulo,Southeast
2116,-23.520355889624785,-46.585398449670926,sao paulo,SP,São Paulo,Southeast
2141,-23.488947794062646,-46.57084114066289,sao paulo,SP,São Paulo,Southeast
2174,-23.52290193575336,-46.57250967065189,sao paulo,SP,São Paulo,Southeast
2139,-23.49046826593474,-46.57353020032567,sao paulo,SP,São Paulo,Southeast
2137,-23.49795326926181,-46.57611869717361,sao paulo,SP,São Paulo,Southeast
2146,-23.50095702331352,-46.57088226395057,sao paulo,SP,São Paulo,Southeast
2118,-23.515209527551974,-46.59289291334108,sao paulo,SP,São Paulo,Southeast
2162,-23.49065321384101,-46.56283078535538,são paulo,SP,São Paulo,Southeast
2151,-23.4970107543763,-46.569499892339785,sao paulo,SP,São Paulo,Southeast
2144,-23.503483413343588,-46.57074387952696,sao paulo,SP,São Paulo,Southeast
2142,-23.510198710701715,-46.576717815473344,sao paulo,SP,São Paulo,Southeast
2175,-23.51560934543887,-46.57503636242286,sao paulo,SP,São Paulo,Southeast
2145,-23.502141881153726,-46.56601770663338,sao paulo,SP,São Paulo,Southeast
2251,-23.47760412728931,-46.59068769856807,sao paulo,SP,São Paulo,Southeast
2256,-23.47537123189906,-46.58736565490731,são paulo,SP,São Paulo,Southeast
2223,-23.48159447092369,-46.58046129094973,sao paulo,SP,São Paulo,Southeast
2204,-23.487393114202472,-46.59218106943223,sao paulo,SP,São Paulo,Southeast
2243,-23.49146433746111,-46.60336130421363,sao paulo,SP,São Paulo,Southeast
2208,-23.483113658474977,-46.589287134438855,sao paulo,SP,São Paulo,Southeast
2222,-23.48236432466619,-46.575488395803276,sao paulo,SP,São Paulo,Southeast
2232,-23.475479122709785,-46.56402170719008,sao paulo,SP,São Paulo,Southeast
2203,-23.49185718337037,-46.59156304840432,sao paulo,SP,São Paulo,Southeast
2250,-23.486383283395703,-46.59595948343971,sao paulo,SP,São Paulo,Southeast
2238,-23.471000972535602,-46.571376740069944,sao paulo,SP,São Paulo,Southeast
2261,-23.467468969356062,-46.57703881770206,sao paulo,SP,São Paulo,Southeast
2229,-23.47717834039221,-46.568295882953635,sao paulo,SP,São Paulo,Southeast
2215,-23.490940995050558,-46.58348024409633,sao paulo,SP,São Paulo,Southeast
2270,-23.47245491100899,-46.592951773132825,sao paulo,SP,São Paulo,Southeast
2254,-23.481446869618427,-46.59332477214589,sao paulo,SP,São Paulo,Southeast
2259,-23.47173978871507,-46.58080230990952,sao paulo,SP,São Paulo,Southeast
2247,-23.485988663457054,-46.601196594221314,sao paulo,SP,São Paulo,Southeast
2274,-23.46698860833935,-46.587803485817076,sao paulo,SP,São Paulo,Southeast
2244,-23.488474776703313,-46.60460912369561,sao paulo,SP,São Paulo,Southeast
2217,-23.49030504675899,-46.58030554255724,são paulo,SP,São Paulo,Southeast
2265,-23.474280567921543,-46.59199690749626,são paulo,SP,São Paulo,Southeast
2242,-23.487714346771423,-46.59939855055013,sao paulo,SP,São Paulo,Southeast
2249,-23.488911638766435,-46.59701506934536,sao paulo,SP,São Paulo,Southeast
2237,-23.513120629647762,-46.58647209667304,sao paulo,SP,São Paulo,Southeast
2279,-23.467100135882163,-46.58036960841839,sao paulo,SP,São Paulo,Southeast
2206,-23.484390181971253,-46.59442948995902,são paulo,SP,São Paulo,Southeast
2258,-23.475685102198153,-46.58141043643644,sao paulo,SP,São Paulo,Southeast
2221,-23.482625380051413,-46.58057497008761,sao paulo,SP,São Paulo,Southeast
2241,-23.4906081104199,-46.6074155801978,sao paulo,SP,São Paulo,Southeast
2219,-23.491325632574252,-46.58647098131283,sao paulo,SP,São Paulo,Southeast
2257,-23.47296611228887,-46.58329537036139,sao paulo,SP,São Paulo,Southeast
2266,-23.47660932412278,-46.59774193616386,são paulo,SP,São Paulo,Southeast
2218,-23.48675741517695,-46.5847746963798,sao paulo,SP,São Paulo,Southeast
2211,-23.497420334842065,-46.59373846785861,sao paulo,SP,São Paulo,Southeast
2278,-23.462830785328975,-46.579659947272894,sao paulo,SP,São Paulo,Southeast
2267,-23.478581081877604,-46.60060484078508,sao paulo,SP,São Paulo,Southeast
2276,-23.461457554116162,-46.583765697286594,sao paulo,SP,São Paulo,Southeast
2264,-23.462487423562372,-46.57681147023818,são paulo,SP,São Paulo,Southeast
2245,-23.48467861169732,-46.60627523736647,sao paulo,SP,São Paulo,Southeast
2201,-23.486125016437516,-46.59164971517122,são paulo,SP,São Paulo,Southeast
2253,-23.47938204147569,-46.595503091898415,sao paulo,SP,São Paulo,Southeast
2248,-23.48372956493018,-46.59899106704604,sao paulo,SP,São Paulo,Southeast
2227,-23.47887772270324,-46.57228905016589,são paulo,SP,São Paulo,Southeast
2255,-23.47686769321182,-46.59180604489987,sao paulo,SP,São Paulo,Southeast
2277,-23.46367386503303,-46.5817825928042,sao paulo,SP,São Paulo,Southeast
2272,-23.469139356513782,-46.58646005442059,sao paulo,SP,São Paulo,Southeast
2273,-23.46398124693344,-46.586590982769174,sao paulo,SP,São Paulo,Southeast
2224,-23.48423978103235,-46.573536410821056,sao paulo,SP,São Paulo,Southeast
2275,-23.465761260364744,-46.59050519098779,sao paulo,SP,São Paulo,Southeast
2281,-23.452043757158027,-46.575032849608434,sao paulo,SP,São Paulo,Southeast
2209,-23.485284707372628,-46.58499327799779,sao paulo,SP,São Paulo,Southeast
2236,-23.472535267561984,-46.568346423043174,sao paulo,SP,São Paulo,Southeast
2230,-23.483760486135218,-46.563524876109874,sao paulo,SP,São Paulo,Southeast
2288,-23.43400544023699,-46.570702212116736,sao paulo,SP,São Paulo,Southeast
2220,-23.490040572579765,-46.578327560499375,sao paulo,SP,São Paulo,Southeast
2213,-23.496549387752914,-46.588468666300734,sao paulo,SP,São Paulo,Southeast
2233,-23.47763706776848,-46.564543674716724,sao paulo,SP,São Paulo,Southeast
2262,-23.46575669381631,-46.574914701156395,sao paulo,SP,São Paulo,Southeast
2260,-23.469035641632104,-46.58029668896044,sao paulo,SP,São Paulo,Southeast
2216,-23.493017151771358,-46.57980265322542,sao paulo,SP,São Paulo,Southeast
2210,-23.483121778044687,-46.58186815522609,sao paulo,SP,São Paulo,Southeast
2214,-23.49273234597807,-46.586953640063854,são paulo,SP,São Paulo,Southeast
2246,-23.488879291628923,-46.60157823966337,sao paulo,SP,São Paulo,Southeast
2271,-23.469952208874616,-46.58996609613956,sao paulo,SP,São Paulo,Southeast
2226,-23.480555618991385,-46.57335799600646,sao paulo,SP,São Paulo,Southeast
2225,-23.482736577265378,-46.575086503971164,sao paulo,SP,São Paulo,Southeast
2268,-23.47019935954048,-46.5947342214466,sao paulo,SP,São Paulo,Southeast
2228,-23.475079529795767,-46.57164634689812,são paulo,SP,São Paulo,Southeast
2207,-23.485995992524693,-46.58796395863663,sao paulo,SP,São Paulo,Southeast
2239,-23.485651811479165,-46.609504004795504,sao paulo,SP,São Paulo,Southeast
2205,-23.48754471538907,-46.590723731720075,sao paulo,SP,São Paulo,Southeast
2252,-23.47880873335038,-46.588321982602345,sao paulo,SP,São Paulo,Southeast
2202,-23.492969000837952,-46.594981119764334,sao paulo,SP,São Paulo,Southeast
2234,-23.478778675797543,-46.569994948327135,sao paulo,SP,São Paulo,Southeast
2240,-23.477885628196898,-46.602211847348045,sao paulo,SP,São Paulo,Southeast
2231,-23.47564614294332,-46.56558172594988,sao paulo,SP,São Paulo,Southeast
2235,-23.479703194605978,-46.577095510569144,sao paulo,SP,São Paulo,Southeast
2290,-23.600461999607678,-46.65531792495907,sao paulo,SP,São Paulo,Southeast
2263,-23.463448734064382,-46.5757411453652,sao paulo,SP,São Paulo,Southeast
2284,-23.46970319641185,-46.56868272083551,sao paulo,SP,São Paulo,Southeast
2269,-23.472164677483207,-46.59598094068215,sao paulo,SP,São Paulo,Southeast
2212,-23.49545409807267,-46.589194330397135,são paulo,SP,São Paulo,Southeast
2280,-23.45598265131201,-46.575069429717196,sao paulo,SP,São Paulo,Southeast
2289,-23.418175466342582,-46.58293543352188,sao paulo,SP,São Paulo,Southeast
2282,-23.442770497275742,-46.56745925492803,são paulo,SP,São Paulo,Southeast
2286,-23.40858677491484,-46.57960324340701,sao paulo,SP,São Paulo,Southeast
2311,-23.469114505210605,-46.6017537995683,sao paulo,SP,São Paulo,Southeast
2374,-23.453591722619432,-46.621758666088006,sao paulo,SP,São Paulo,Southeast
2316,-23.462239089739953,-46.59354618682675,sao paulo,SP,São Paulo,Southeast
2321,-23.447087052532147,-46.58896286987526,sao paulo,SP,São Paulo,Southeast
2319,-23.44962868365244,-46.59320917134726,são paulo,SP,São Paulo,Southeast
2347,-23.46296089529484,-46.606935979327915,sao paulo,SP,São Paulo,Southeast
2365,-23.44672484704006,-46.58664517421776,sao paulo,SP,São Paulo,Southeast
2375,-23.45362454928055,-46.62499693742512,sao paulo,SP,São Paulo,Southeast
2323,-23.45390683904279,-46.59826385951067,são paulo,SP,São Paulo,Southeast
2367,-23.46611800370015,-46.59029435654951,sao paulo,SP,São Paulo,Southeast
2343,-23.468259237359327,-46.60528258955218,sao paulo,SP,São Paulo,Southeast
2306,-23.46169028228203,-46.603238482521355,sao paulo,SP,São Paulo,Southeast
2313,-23.463858358881968,-46.59995679767736,sao paulo,SP,São Paulo,Southeast
2334,-23.484101860214135,-46.61954582735863,sao paulo,SP,São Paulo,Southeast
2322,-23.44582724792703,-46.594041452635466,sao paulo,SP,São Paulo,Southeast
2356,-23.450952013067788,-46.6120693508881,sao paulo,SP,São Paulo,Southeast
2358,-23.45478812266396,-46.608691353013036,sao paulo,SP,São Paulo,Southeast
2330,-23.485207107409288,-46.617137212553985,são paulo,SP,São Paulo,Southeast
2337,-23.478782126839395,-46.61473011261469,são paulo,SP,São Paulo,Southeast
2342,-23.473772894564558,-46.61065993196461,sao paulo,SP,São Paulo,Southeast
2303,-23.482212791812774,-46.6106639377861,sao paulo,SP,São Paulo,Southeast
2324,-23.46393699169171,-46.59325636358602,sao paulo,SP,São Paulo,Southeast
2373,-23.45486213553573,-46.61725337322244,sao paulo,SP,São Paulo,Southeast
2302,-23.486036090176416,-46.61395775331911,sao paulo,SP,São Paulo,Southeast
2371,-23.45901472098675,-46.618676577171286,sao paulo,SP,São Paulo,Southeast
2378,-23.455526962712277,-46.62968101335345,são paulo,SP,São Paulo,Southeast
2351,-23.454872001595557,-46.59968919597981,sao paulo,SP,São Paulo,Southeast
2355,-23.45471752098763,-46.611340306831266,sao paulo,SP,São Paulo,Southeast
2376,-23.45758139027741,-46.62810369318369,sao paulo,SP,São Paulo,Southeast
2335,-23.483384901144277,-46.617242438956495,sao paulo,SP,São Paulo,Southeast
2332,-23.483044022479323,-46.62171374205576,sao paulo,SP,São Paulo,Southeast
2310,-23.473173683753753,-46.6008986313877,sao paulo,SP,São Paulo,Southeast
2352,-23.4543098301369,-46.59617595359519,sao paulo,SP,São Paulo,Southeast
2340,-23.45713872892052,-46.61583759932997,sao paulo,SP,São Paulo,Southeast
2354,-23.455019823232174,-46.604337445804376,sao paulo,SP,São Paulo,Southeast
2341,-23.465994437550172,-46.61529425904638,sao paulo,SP,São Paulo,Southeast
2307,-23.48108905105705,-46.60726404301235,sao paulo,SP,São Paulo,Southeast
2357,-23.447432667870324,-46.61389912813002,sao paulo,SP,São Paulo,Southeast
2308,-23.475995987365,-46.60395399492626,são paulo,SP,São Paulo,Southeast
2372,-23.460133858912773,-46.62467310948514,sao paulo,SP,São Paulo,Southeast
2350,-23.46153465392299,-46.60256392231088,são paulo,SP,São Paulo,Southeast
2309,-23.475252604969448,-46.60476545858774,sao paulo,SP,São Paulo,Southeast
2349,-23.45996251129224,-46.604311363595116,sao paulo,SP,São Paulo,Southeast
2353,-23.452628659785415,-46.60534520521928,sao paulo,SP,São Paulo,Southeast
2336,-23.480980278973544,-46.617404943211874,são paulo,SP,São Paulo,Southeast
2346,-23.470017803715308,-46.60784665745604,sao paulo,SP,São Paulo,Southeast
2317,-23.458261625460842,-46.59326426525933,sao paulo,SP,São Paulo,Southeast
2318,-23.450968404455324,-46.59029663086846,sao paulo,SP,São Paulo,Southeast
2314,-23.462317712023278,-46.598708633889764,sao paulo,SP,São Paulo,Southeast
2331,-23.483563057840094,-46.615909638764386,sao paulo,SP,São Paulo,Southeast
2377,-23.4567453746335,-46.6318071874121,sao paulo,SP,São Paulo,Southeast
2348,-23.460637596471692,-46.610657773476866,sao paulo,SP,São Paulo,Southeast
2366,-23.48704972044157,-46.61694759705835,sao paulo,SP,São Paulo,Southeast
2312,-23.46461608784015,-46.59831646143898,sao paulo,SP,São Paulo,Southeast
2326,-23.469932174738055,-46.60027797753365,sao paulo,SP,São Paulo,Southeast
2329,-23.498529090406663,-46.61824832751202,sao paulo,SP,São Paulo,Southeast
2344,-23.469482970995337,-46.610262259597214,são paulo,SP,São Paulo,Southeast
2305,-23.480094457602288,-46.60676524219523,sao paulo,SP,São Paulo,Southeast
2315,-23.460030343971603,-46.599775827890426,sao paulo,SP,São Paulo,Southeast
2320,-23.45141139482055,-46.59830052325554,sao paulo,SP,São Paulo,Southeast
2359,-23.445993870541372,-46.61898066019812,sao paulo,SP,São Paulo,Southeast
2370,-23.463047461704097,-46.62244043904405,sao paulo,SP,São Paulo,Southeast
2362,-23.495114534908396,-46.58240066136795,sao paulo,SP,São Paulo,Southeast
2301,-23.48874067136828,-46.61510536267406,são paulo,SP,São Paulo,Southeast
2345,-23.469156918686082,-46.61373593886318,sao paulo,SP,São Paulo,Southeast
2327,-23.4478188627182,-46.56519917161407,sao paulo,SP,São Paulo,Southeast
2339,-23.47765438382004,-46.61550137762489,sao paulo,SP,São Paulo,Southeast
2328,-23.52665272378155,-46.59968238042157,são paulo,SP,São Paulo,Southeast
2361,-23.43666388027887,-46.581489780273046,sao paulo,SP,São Paulo,Southeast
2363,-23.432328025304585,-46.576089588461336,sao paulo,SP,São Paulo,Southeast
