transaction_id,transaction_date,store_code,account_number,amount_local,currency,document_number,description
271,2025-11-06,SE001,5000,-7487.96,NOK,DOC-2025-000271,Salaries & Wages - Important win.
272,2026-03-15,NO002,5100,-3038.7,NOK,DOC-2026-000272,Rent Expense - Campaign bag.
273,2026-08-26,NO002,5000,-4365.72,NOK,DOC-2026-000273,Salaries & Wages - Here child end.
274,2026-04-16,EC_NO,5100,-836.68,NOK,DOC-2026-000274,Rent Expense - Station that popular.
275,2025-01-17,SE002,5100,-4211.81,NOK,DOC-2025-000275,Rent Expense - Worker could young page.
276,2025-09-14,NO001,5200,-5403.29,NOK,DOC-2025-000276,Marketing Expense - Answer our food.
277,2025-10-16,EC_NO,7000,-8110.01,NOK,DOC-2025-000277,Interest Expense - Simple central.
278,2025-10-09,NO003,7000,-3121.84,NOK,DOC-2025-000278,Interest Expense - Form its program.
279,2025-05-13,SE001,5100,-4458.87,NOK,DOC-2025-000279,Rent Expense - Large any.
280,2026-03-02,NO003,4000,-5628.13,NOK,DOC-2026-000280,Cost of Goods Sold - Model finally treatment.
281,2025-03-30,NO002,7000,-7634.63,NOK,DOC-2025-000281,Interest Expense - Know particular.
282,2025-12-10,SE002,4000,-2748.66,NOK,DOC-2025-000282,Cost of Goods Sold - Bar college.
283,2026-09-27,NO001,5200,-7274.56,NOK,DOC-2026-000283,Marketing Expense - Treatment professor feeling.
284,2026-04-06,EC_NO,3000,11320.92,NOK,DOC-2026-000284,Product Sales - Building owner.
285,2026-12-07,NO002,7000,-8008.37,NOK,DOC-2026-000285,Interest Expense - Benefit Congress.
286,2025-10-30,EC_NO,4000,-7734.72,NOK,DOC-2025-000286,Cost of Goods Sold - Mind class.
287,2025-07-29,NO003,7000,-2196.65,NOK,DOC-2025-000287,Interest Expense - Word several find.
288,2025-06-02,NO002,5000,-3411.53,NOK,DOC-2025-000288,Salaries & Wages - Mother.
289,2025-02-22,SE001,5000,-8980.94,NOK,DOC-2025-000289,Salaries & Wages - Less top.
290,2026-03-23,NO002,5100,-1702.27,NOK,DOC-2026-000290,Rent Expense - Reality green fine would.
291,2026-08-03,EC_SE,5200,-8962.47,NOK,DOC-2026-000291,Marketing Expense - Place size ahead.
292,2025-01-05,NO003,5000,-7222.68,NOK,DOC-2025-000292,Salaries & Wages - Table capital.
293,2026-02-09,NO003,5200,-6950.3,NOK,DOC-2026-000293,Marketing Expense - Better community.
294,2025-04-30,NO001,3000,8451.15,NOK,DOC-2025-000294,Product Sales - Drug.
295,2025-12-19,SE002,7000,-512.74,NOK,DOC-2025-000295,Interest Expense - Remain scientist.
296,2026-02-10,NO003,5000,-1962.04,NOK,DOC-2026-000296,Salaries & Wages - Guy employee would.
297,2025-06-09,EC_NO,4000,-3554.82,NOK,DOC-2025-000297,Cost of Goods Sold - His kind.
298,2026-04-04,EC_NO,4000,-1568.69,NOK,DOC-2026-000298,Cost of Goods Sold - Drive at.
299,2025-09-16,NO002,4000,-4407.86,NOK,DOC-2025-000299,Cost of Goods Sold - Crime turn authority.
300,2026-06-22,NO001,5200,-8403.62,NOK,DOC-2026-000300,Marketing Expense - Lot question media.
301,2026-07-17,NO003,5100,-3465.18,NOK,DOC-2026-000301,Rent Expense - Direction land hair society.
302,2025-09-24,EC_NO,4000,-1774.97,NOK,DOC-2025-000302,Cost of Goods Sold - Local future partner.
303,2025-01-17,NO002,7000,-7230.98,NOK,DOC-2025-000303,Interest Expense - American.
304,2025-11-27,NO003,5000,-5731.98,NOK,DOC-2025-000304,Salaries & Wages - Age on none.
305,2026-08-09,SE001,7000,-6066.47,NOK,DOC-2026-000305,Interest Expense - Improve how government.
306,2026-11-04,SE001,5100,-5205.83,NOK,DOC-2026-000306,Rent Expense - Both easy.
307,2026-02-18,EC_SE,5100,-5013.37,NOK,DOC-2026-000307,Rent Expense - Source laugh.
308,2025-03-07,NO002,5000,-1954.03,NOK,DOC-2025-000308,Salaries & Wages - Purpose reveal.
309,2025-03-15,EC_SE,4000,-3989.79,NOK,DOC-2025-000309,Cost of Goods Sold - Peace require never.
310,2025-08-08,NO002,5200,-3675.28,NOK,DOC-2025-000310,Marketing Expense - Evening food.
311,2026-10-31,EC_SE,5100,-6149.19,NOK,DOC-2026-000311,Rent Expense - Cost hotel.
312,2026-08-27,NO001,7000,-5940.97,NOK,DOC-2026-000312,Interest Expense - Build station page senior.
313,2025-05-28,NO001,7000,-774.31,NOK,DOC-2025-000313,Interest Expense - Democratic explain personal.
314,2025-05-22,EC_SE,7000,-2744.31,NOK,DOC-2025-000314,Interest Expense - Find grow amount.
315,2025-06-09,SE001,3000,9445.19,NOK,DOC-2025-000315,Product Sales - Nothing involve personal.
316,2025-07-30,SE002,5200,-4269.93,NOK,DOC-2025-000316,Marketing Expense - Throw also story.
317,2026-09-22,EC_SE,5100,-5544.82,NOK,DOC-2026-000317,Rent Expense - Be which.
318,2026-04-10,EC_SE,5000,-1364.32,NOK,DOC-2026-000318,Salaries & Wages - Trouble series young.
319,2025-11-12,EC_SE,3000,8063.66,NOK,DOC-2025-000319,Product Sales - Organization ground.
320,2025-03-18,NO002,5000,-2037.32,NOK,DOC-2025-000320,Salaries & Wages - Worker only everybody.
321,2026-02-07,NO003,5200,-1483.25,NOK,DOC-2026-000321,Marketing Expense - While middle too.
322,2025-12-17,SE001,3000,8901.4,NOK,DOC-2025-000322,Product Sales - Tax.
323,2025-09-01,SE002,7000,-5391.44,NOK,DOC-2025-000323,Interest Expense - Republican everybody.
324,2025-02-06,SE002,4000,-5794.32,NOK,DOC-2025-000324,Cost of Goods Sold - Foreign coach room.
325,2025-04-25,EC_SE,4000,-4594.71,NOK,DOC-2025-000325,Cost of Goods Sold - But thus.
326,2026-10-14,NO002,5100,-3567.99,NOK,DOC-2026-000326,Rent Expense - Where south.
327,2026-08-22,EC_SE,5000,-1853.58,NOK,DOC-2026-000327,Salaries & Wages - Everything air other industry.
328,2026-01-10,SE002,5100,-5709.6,NOK,DOC-2026-000328,Rent Expense - Per road beyond.
329,2025-12-15,EC_SE,5100,-2461.16,NOK,DOC-2025-000329,Rent Expense - School its.
330,2026-11-08,EC_SE,5200,-7322.17,NOK,DOC-2026-000330,Marketing Expense - Product cold.
331,2025-03-11,SE002,5200,-3680.95,NOK,DOC-2025-000331,Marketing Expense - Central effort remain.
332,2025-10-01,SE001,3000,10876.11,NOK,DOC-2025-000332,Product Sales - Treat their.
333,2025-11-28,NO001,7000,-794.02,NOK,DOC-2025-000333,Interest Expense - Quality morning report.
334,2026-11-01,SE001,5200,-4866.95,NOK,DOC-2026-000334,Marketing Expense - Card court person.
335,2025-08-10,NO003,4000,-8642.31,NOK,DOC-2025-000335,Cost of Goods Sold - Right yeah.
336,2025-12-09,NO001,5100,-5539.05,NOK,DOC-2025-000336,Rent Expense - Exist future.
337,2025-09-19,NO003,5100,-3170.46,NOK,DOC-2025-000337,Rent Expense - Attorney break seven.
338,2026-02-03,NO001,5200,-7161.67,NOK,DOC-2026-000338,Marketing Expense - Those size environment.
339,2026-04-09,SE001,7000,-2604.79,NOK,DOC-2026-000339,Interest Expense - Whole conference.
340,2026-04-19,EC_SE,4000,-823.0,NOK,DOC-2026-000340,Cost of Goods Sold - Group.
341,2026-01-06,EC_SE,3000,6481.36,NOK,DOC-2026-000341,Product Sales - Trade detail.
342,2026-03-01,EC_SE,4000,-1449.58,NOK,DOC-2026-000342,Cost of Goods Sold - Base.
343,2026-01-29,EC_NO,4000,-4358.0,NOK,DOC-2026-000343,Cost of Goods Sold - Each reduce even.
344,2026-02-23,EC_NO,4000,-839.56,NOK,DOC-2026-000344,Cost of Goods Sold - Which lot quickly painting.
345,2025-04-11,SE002,5200,-1715.6,NOK,DOC-2025-000345,Marketing Expense - Result letter treat.
346,2026-07-05,NO002,5100,-5994.94,NOK,DOC-2026-000346,Rent Expense - Sign respond.
347,2025-05-15,NO003,5100,-1723.37,NOK,DOC-2025-000347,Rent Expense - Catch seven force evidence.
348,2026-09-06,EC_NO,5000,-5404.06,NOK,DOC-2026-000348,Salaries & Wages - Well adult chance.
349,2026-06-21,EC_NO,3000,3013.08,NOK,DOC-2026-000349,Product Sales - Trouble minute eat.
350,2026-03-03,SE002,5200,-7808.23,NOK,DOC-2026-000350,Marketing Expense - Success rest not.
351,2025-08-04,EC_NO,4000,-6219.6,NOK,DOC-2025-000351,Cost of Goods Sold - Dinner policy day.
352,2026-09-16,EC_SE,5000,-6846.06,NOK,DOC-2026-000352,Salaries & Wages - Morning law.
353,2025-03-29,NO003,7000,-3128.21,NOK,DOC-2025-000353,Interest Expense - Reflect religious station.
354,2026-05-29,NO001,7000,-4357.14,NOK,DOC-2026-000354,Interest Expense - Analysis game.
355,2026-08-22,SE001,4000,-2983.3,NOK,DOC-2026-000355,Cost of Goods Sold - Stage tonight.
356,2025-03-25,SE001,5100,-4378.42,NOK,DOC-2025-000356,Rent Expense - Plan maybe painting believe.
357,2026-05-21,SE002,5000,-785.98,NOK,DOC-2026-000357,Salaries & Wages - Institution street officer.
358,2025-01-22,EC_SE,3000,5795.61,NOK,DOC-2025-000358,Product Sales - Side church.
359,2025-02-11,NO001,5000,-3997.71,NOK,DOC-2025-000359,Salaries & Wages - Politics hospital close.
360,2026-10-28,NO002,5200,-8639.52,NOK,DOC-2026-000360,Marketing Expense - Yes though day.
361,2026-06-22,NO003,4000,-7937.6,NOK,DOC-2026-000361,Cost of Goods Sold - Civil professor budget.
362,2025-04-27,EC_SE,3000,10601.01,NOK,DOC-2025-000362,Product Sales - Design fight surface.
363,2025-12-23,NO001,7000,-2964.58,NOK,DOC-2025-000363,Interest Expense - Become recent.
364,2025-04-06,NO002,4000,-8365.08,NOK,DOC-2025-000364,Cost of Goods Sold - Suffer college door.
365,2025-03-15,SE001,7000,-1269.34,NOK,DOC-2025-000365,Interest Expense - Indicate thus service.
366,2026-11-04,NO003,5000,-4729.59,NOK,DOC-2026-000366,Salaries & Wages - Single us.
367,2026-11-22,NO003,5200,-7789.0,NOK,DOC-2026-000367,Marketing Expense - Career growth education magazine.
368,2026-11-20,SE001,7000,-2206.94,NOK,DOC-2026-000368,Interest Expense - Care middle begin.
369,2025-09-13,SE002,3000,11627.78,NOK,DOC-2025-000369,Product Sales - Opportunity impact heavy.
370,2026-05-02,SE001,3000,6721.53,NOK,DOC-2026-000370,Product Sales - Civil well hear.
371,2025-10-29,SE002,5000,-2453.04,NOK,DOC-2025-000371,Salaries & Wages - Hand.
372,2026-04-05,NO002,5200,-6387.44,NOK,DOC-2026-000372,Marketing Expense - Heart message pay.
373,2025-04-21,NO003,5000,-8728.44,NOK,DOC-2025-000373,Salaries & Wages - Particularly culture big.
374,2025-05-30,EC_NO,5200,-6314.01,NOK,DOC-2025-000374,Marketing Expense - Increase page share.
375,2025-06-02,NO001,7000,-3201.15,NOK,DOC-2025-000375,Interest Expense - Case tend.
376,2025-01-22,NO003,4000,-8702.84,NOK,DOC-2025-000376,Cost of Goods Sold - Community yes would huge.
377,2026-04-23,SE002,5000,-6616.23,NOK,DOC-2026-000377,Salaries & Wages - Yeah garden.
378,2026-03-09,NO002,5100,-8183.98,NOK,DOC-2026-000378,Rent Expense - Million open admit.
379,2025-11-29,EC_NO,3000,2408.1,NOK,DOC-2025-000379,Product Sales - Now others.
380,2025-12-23,SE001,3000,9923.78,NOK,DOC-2025-000380,Product Sales - Girl east really.
381,2026-03-17,SE001,7000,-5342.16,NOK,DOC-2026-000381,Interest Expense - Three pressure.
382,2026-06-11,NO002,3000,4418.11,NOK,DOC-2026-000382,Product Sales - Able hair.
383,2025-02-12,SE002,5000,-3163.64,NOK,DOC-2025-000383,Salaries & Wages - Even feel.
384,2026-08-14,NO001,7000,-8046.67,NOK,DOC-2026-000384,Interest Expense - Focus forward.
385,2025-01-26,SE002,3000,2812.11,NOK,DOC-2025-000385,Product Sales - Recent each.
386,2026-10-12,NO002,5200,-1257.93,NOK,DOC-2026-000386,Marketing Expense - Reflect.
387,2026-11-17,NO001,4000,-7248.16,NOK,DOC-2026-000387,Cost of Goods Sold - Reveal us.
388,2025-04-20,NO003,4000,-7313.26,NOK,DOC-2025-000388,Cost of Goods Sold - Moment foreign office.
389,2025-10-10,SE002,3000,2301.05,NOK,DOC-2025-000389,Product Sales - Knowledge prepare.
390,2026-08-09,EC_NO,5200,-1361.29,NOK,DOC-2026-000390,Marketing Expense - Should daughter.
391,2026-01-09,EC_SE,5200,-8063.64,NOK,DOC-2026-000391,Marketing Expense - Grow after participant administration.
392,2026-02-17,EC_SE,7000,-2952.63,NOK,DOC-2026-000392,Interest Expense - Agree third.
393,2025-07-02,NO003,7000,-7353.59,NOK,DOC-2025-000393,Interest Expense - Radio economy blood.
394,2025-08-17,NO001,7000,-3038.78,NOK,DOC-2025-000394,Interest Expense - Follow final.
395,2026-12-13,EC_SE,7000,-4112.43,NOK,DOC-2026-000395,Interest Expense - Good party tell.
396,2025-10-04,SE002,5200,-906.16,NOK,DOC-2025-000396,Marketing Expense - Treatment food.
397,2026-04-02,EC_NO,5000,-3435.54,NOK,DOC-2026-000397,Salaries & Wages - Cell contain.
398,2025-10-30,EC_SE,4000,-8209.18,NOK,DOC-2025-000398,Cost of Goods Sold - Seven bit natural.
399,2025-11-21,NO002,3000,1130.97,NOK,DOC-2025-000399,Product Sales - Eight child recently.
400,2026-11-30,NO002,4000,-1695.5,NOK,DOC-2026-000400,Cost of Goods Sold - American control everything.
401,2025-11-27,NO001,5200,-6511.04,NOK,DOC-2025-000401,Marketing Expense - Security fine stock.
402,2025-04-09,NO003,3000,2565.04,NOK,DOC-2025-000402,Product Sales - Popular against.
403,2025-07-01,NO003,3000,9066.23,NOK,DOC-2025-000403,Product Sales - Magazine not.
404,2025-05-13,NO002,5200,-8929.12,NOK,DOC-2025-000404,Marketing Expense - Admit site what face.
405,2025-10-19,NO001,7000,-6766.11,NOK,DOC-2025-000405,Interest Expense - Play ready.
406,2025-10-24,NO003,3000,7162.01,NOK,DOC-2025-000406,Product Sales - Natural less.
407,2025-12-10,NO001,5000,-6107.67,NOK,DOC-2025-000407,Salaries & Wages - Radio do him.
408,2025-11-28,EC_NO,7000,-5320.24,NOK,DOC-2025-000408,Interest Expense - Nearly through card bring.
409,2025-02-13,NO003,5100,-3087.15,NOK,DOC-2025-000409,Rent Expense - Father still way.
410,2025-06-24,NO001,5200,-8985.15,NOK,DOC-2025-000410,Marketing Expense - Performance side brother.
411,2026-04-24,NO003,5200,-8181.58,NOK,DOC-2026-000411,Marketing Expense - If return.
412,2025-05-27,SE001,5100,-5691.73,NOK,DOC-2025-000412,Rent Expense - Consumer peace degree.
413,2025-11-05,NO002,4000,-7322.18,NOK,DOC-2025-000413,Cost of Goods Sold - Move like.
414,2026-08-30,SE001,7000,-2821.97,NOK,DOC-2026-000414,Interest Expense - Someone.
415,2025-08-20,EC_SE,4000,-8427.79,NOK,DOC-2025-000415,Cost of Goods Sold - National she business.
416,2026-06-12,NO003,7000,-2729.5,NOK,DOC-2026-000416,Interest Expense - Detail sit city.
417,2026-08-27,EC_NO,7000,-6001.3,NOK,DOC-2026-000417,Interest Expense - Leader score poor.
418,2026-03-11,NO002,5200,-5099.76,NOK,DOC-2026-000418,Marketing Expense - Happy garden tax.
419,2025-10-05,NO001,7000,-1931.58,NOK,DOC-2025-000419,Interest Expense - Garden loss.
420,2025-03-31,SE001,5100,-1691.68,NOK,DOC-2025-000420,Rent Expense - Certain back market.
421,2025-09-08,SE002,7000,-5126.24,NOK,DOC-2025-000421,Interest Expense - Lawyer total.
422,2026-08-09,SE001,5000,-7249.81,NOK,DOC-2026-000422,Salaries & Wages - Help across.
423,2025-07-09,EC_SE,3000,9330.63,NOK,DOC-2025-000423,Product Sales - Over.
424,2025-07-28,NO003,5100,-585.21,NOK,DOC-2025-000424,Rent Expense - Not wear contain possible.
425,2025-10-06,NO001,7000,-1872.97,NOK,DOC-2025-000425,Interest Expense - Specific claim.
426,2025-06-24,NO001,5100,-8108.18,NOK,DOC-2025-000426,Rent Expense - Office consider film.
427,2026-07-17,SE001,3000,1014.16,NOK,DOC-2026-000427,Product Sales - Fear cultural produce.
428,2025-09-21,NO002,3000,11663.57,NOK,DOC-2025-000428,Product Sales - Much professional.
429,2025-05-24,SE002,5100,-3673.32,NOK,DOC-2025-000429,Rent Expense - Along detail.
430,2025-07-18,EC_NO,5000,-891.14,NOK,DOC-2025-000430,Salaries & Wages - Audience.
431,2026-07-02,SE001,5100,-5518.82,NOK,DOC-2026-000431,Rent Expense - Rule save.
432,2025-02-25,NO003,5000,-2058.74,NOK,DOC-2025-000432,Salaries & Wages - Entire value six.
433,2025-01-26,EC_NO,3000,2233.07,NOK,DOC-2025-000433,Product Sales - Take charge citizen.
434,2025-12-15,NO003,4000,-6701.69,NOK,DOC-2025-000434,Cost of Goods Sold - Seek.
435,2025-02-14,NO002,5200,-7878.61,NOK,DOC-2025-000435,Marketing Expense - Difficult those.
436,2026-11-04,NO002,3000,5377.13,NOK,DOC-2026-000436,Product Sales - Conference between senior.
437,2025-02-01,SE002,5000,-1721.59,NOK,DOC-2025-000437,Salaries & Wages - Himself meeting.
438,2025-11-02,NO002,5200,-2617.34,NOK,DOC-2025-000438,Marketing Expense - Since teach.
439,2025-07-20,SE001,5100,-4054.46,NOK,DOC-2025-000439,Rent Expense - Ground conference.
440,2026-09-03,SE001,5100,-7821.16,NOK,DOC-2026-000440,Rent Expense - Away focus environmental.
441,2026-05-06,NO003,5200,-5713.85,NOK,DOC-2026-000441,Marketing Expense - Pass necessary.
442,2025-06-02,NO003,5200,-7958.95,NOK,DOC-2025-000442,Marketing Expense - Everyone stop first.
443,2025-03-04,NO002,5000,-854.8,NOK,DOC-2025-000443,Salaries & Wages - Argue including night.
444,2025-08-20,NO002,5000,-5962.45,NOK,DOC-2025-000444,Salaries & Wages - International program.
445,2026-08-07,SE002,7000,-6920.36,NOK,DOC-2026-000445,Interest Expense - Who film every.
446,2025-06-20,SE001,7000,-8776.72,NOK,DOC-2025-000446,Interest Expense - Business sell exist.
447,2026-04-20,SE002,5100,-2397.69,NOK,DOC-2026-000447,Rent Expense - Wife around administration.
448,2026-09-14,EC_NO,7000,-3690.9,NOK,DOC-2026-000448,Interest Expense - Can later cost guy.
449,2025-01-10,SE002,7000,-1928.48,NOK,DOC-2025-000449,Interest Expense - Lot find against.
450,2025-09-11,EC_NO,5200,-8556.72,NOK,DOC-2025-000450,Marketing Expense - Strategy task customer.
451,2026-03-11,EC_SE,5100,-2256.52,NOK,DOC-2026-000451,Rent Expense - Door.
452,2025-10-12,EC_SE,5200,-5084.89,NOK,DOC-2025-000452,Marketing Expense - Test.
453,2025-08-15,EC_NO,5000,-6501.07,NOK,DOC-2025-000453,Salaries & Wages - Guy position.
454,2025-07-14,NO002,4000,-7486.07,NOK,DOC-2025-000454,Cost of Goods Sold - Fund successful.
455,2026-02-06,SE002,3000,11578.58,NOK,DOC-2026-000455,Product Sales - Charge day program.
456,2025-02-18,SE001,4000,-4431.35,NOK,DOC-2025-000456,Cost of Goods Sold - Discuss design theory.
457,2025-06-25,SE002,5100,-4374.66,NOK,DOC-2025-000457,Rent Expense - Letter growth woman.
458,2026-10-29,EC_NO,3000,11719.73,NOK,DOC-2026-000458,Product Sales - Energy.
459,2026-02-12,EC_NO,7000,-4491.54,NOK,DOC-2026-000459,Interest Expense - Another somebody.
460,2025-11-28,SE002,5100,-7258.11,NOK,DOC-2025-000460,Rent Expense - Stage natural.
461,2026-07-07,NO003,5000,-1433.11,NOK,DOC-2026-000461,Salaries & Wages - Act.
462,2026-08-24,NO001,5000,-8230.52,NOK,DOC-2026-000462,Salaries & Wages - Friend join.
463,2026-08-10,EC_SE,3000,6871.78,NOK,DOC-2026-000463,Product Sales - Wide this for.
464,2025-09-27,NO001,5000,-5910.32,NOK,DOC-2025-000464,Salaries & Wages - Nearly seat the.
465,2025-12-08,NO001,5000,-1520.95,NOK,DOC-2025-000465,Salaries & Wages - Beat.
466,2025-01-12,SE001,5200,-4369.32,NOK,DOC-2025-000466,Marketing Expense - Lose stuff.
467,2025-02-11,SE001,5200,-2562.47,NOK,DOC-2025-000467,Marketing Expense - Sound room.
468,2025-12-09,NO002,5100,-940.97,NOK,DOC-2025-000468,Rent Expense - Cold development.
469,2026-05-19,SE002,5200,-8344.73,NOK,DOC-2026-000469,Marketing Expense - Similar indicate politics none.
470,2025-08-03,NO001,7000,-1139.18,NOK,DOC-2025-000470,Interest Expense - Nice support practice.
471,2026-12-31,EC_NO,5000,-2809.6,NOK,DOC-2026-000471,Salaries & Wages - Save mention certain.
472,2026-02-10,NO002,5100,-2468.13,NOK,DOC-2026-000472,Rent Expense - Establish best activity.
473,2026-02-11,EC_SE,3000,9339.93,NOK,DOC-2026-000473,Product Sales - Cultural indicate reflect.
474,2026-09-05,EC_NO,3000,9522.75,NOK,DOC-2026-000474,Product Sales - Produce those.
475,2025-04-20,NO002,5000,-8094.3,NOK,DOC-2025-000475,Salaries & Wages - Trouble Democrat.
476,2025-10-02,SE002,5100,-998.99,NOK,DOC-2025-000476,Rent Expense - Listen section watch.
477,2025-12-11,NO001,5100,-6843.94,NOK,DOC-2025-000477,Rent Expense - Piece.
478,2025-11-08,NO003,3000,1677.15,NOK,DOC-2025-000478,Product Sales - Above general around.
479,2025-09-05,EC_SE,4000,-6589.16,NOK,DOC-2025-000479,Cost of Goods Sold - Important onto reduce.
480,2026-06-21,EC_SE,7000,-1795.74,NOK,DOC-2026-000480,Interest Expense - Politics summer.
481,2026-02-08,SE001,4000,-6494.38,NOK,DOC-2026-000481,Cost of Goods Sold - Animal senior then.
482,2026-09-23,EC_NO,3000,4213.43,NOK,DOC-2026-000482,Product Sales - We.
483,2026-01-12,NO003,4000,-8895.94,NOK,DOC-2026-000483,Cost of Goods Sold - Technology wish approach.
484,2025-11-17,EC_SE,5200,-4843.37,NOK,DOC-2025-000484,Marketing Expense - Yourself wonder.
485,2025-03-22,SE002,7000,-7001.77,NOK,DOC-2025-000485,Interest Expense - Dream your.
486,2026-11-24,NO002,3000,6956.66,NOK,DOC-2026-000486,Product Sales - Police type.
487,2025-05-14,EC_NO,7000,-5053.41,NOK,DOC-2025-000487,Interest Expense - Few despite property.
488,2026-09-14,SE001,5200,-2578.53,NOK,DOC-2026-000488,Marketing Expense - Glass whether only.
489,2025-02-06,NO003,5000,-4885.51,NOK,DOC-2025-000489,Salaries & Wages - Act tree.
490,2026-04-25,SE002,5100,-6248.04,NOK,DOC-2026-000490,Rent Expense - Price necessary simply.
491,2025-12-28,NO002,7000,-2464.5,NOK,DOC-2025-000491,Interest Expense - Add somebody.
492,2025-02-16,NO001,5100,-2494.5,NOK,DOC-2025-000492,Rent Expense - Either image.
493,2025-09-27,SE002,4000,-6031.97,NOK,DOC-2025-000493,Cost of Goods Sold - No report know.
494,2025-01-13,NO002,4000,-3723.93,NOK,DOC-2025-000494,Cost of Goods Sold - Sort money no.
495,2025-04-27,NO003,4000,-3722.47,NOK,DOC-2025-000495,Cost of Goods Sold - Next attorney skin.
496,2025-07-21,EC_SE,4000,-6020.6,NOK,DOC-2025-000496,Cost of Goods Sold - Local head.
